Timestamp,EAR,MAR,HeadTilt,Status
07:52:33,0.099,0.926,6.71,Eyes Closed
07:52:33,0.084,0.88,6.62,Eyes Closed
07:52:33,0.098,0.841,6.43,Eyes Closed
07:52:33,0.172,0.834,7.51,Eyes Closed
07:52:33,0.177,0.831,7.29,Eyes Closed
07:52:33,0.181,0.827,7.94,Eyes Closed
07:52:33,0.175,0.792,7.98,Eyes Closed
07:52:33,0.226,0.814,8.13,Eyes Closed
07:52:33,0.219,0.848,8.17,Eyes Closed
07:52:33,0.241,0.814,8.01,Eyes Closed
07:52:33,0.24,0.801,7.47,Eyes Closed
07:52:33,0.263,0.811,8.52,Yawning
07:52:33,0.259,0.818,8.6,Yawning
07:52:33,0.252,0.852,8.25,Yawning
07:52:33,0.238,0.864,8.37,Eyes Closed
07:52:33,0.237,0.858,8.37,Eyes Closed
07:52:34,0.244,0.84,8.37,Eyes Closed
07:52:34,0.24,0.854,8.41,Eyes Closed
07:52:34,0.254,0.83,9.19,Yawning
07:52:34,0.276,0.838,8.96,Yawning
07:52:34,0.25,0.834,8.91,Yawning
07:52:34,0.251,0.816,9.23,Yawning
07:52:34,0.254,0.869,9.74,Yawning
07:52:34,0.259,0.857,9.23,Yawning
07:52:34,0.254,0.863,9.69,Yawning
07:52:34,0.247,0.874,9.42,Eyes Closed
07:52:34,0.261,0.878,9.74,Yawning
07:52:34,0.259,0.831,9.19,Yawning
07:52:34,0.256,0.843,9.14,Yawning
07:52:34,0.256,0.838,9.42,Yawning
07:52:34,0.242,0.855,9.51,Eyes Closed
07:52:34,0.243,0.854,9.83,Eyes Closed
07:52:34,0.243,0.866,9.78,Eyes Closed
07:52:34,0.125,0.841,9.46,Eyes Closed
07:52:34,0.108,0.866,9.46,Eyes Closed
07:52:34,0.146,0.849,10.38,Eyes Closed
07:52:34,0.128,0.801,10.15,Eyes Closed
07:52:34,0.18,0.819,9.55,Eyes Closed
07:52:34,0.215,0.829,9.83,Eyes Closed
07:52:34,0.224,0.838,9.51,Eyes Closed
07:52:34,0.248,0.851,9.88,Eyes Closed
07:52:34,0.244,0.838,9.55,Eyes Closed
07:52:34,0.241,0.817,9.51,Eyes Closed
07:52:34,0.253,0.864,9.55,Yawning
07:52:34,0.27,0.813,9.83,Yawning
07:52:35,0.265,0.829,9.83,Yawning
07:52:35,0.252,0.843,9.6,Yawning
07:52:35,0.25,0.832,9.51,Yawning
07:52:35,0.25,0.851,10.06,Yawning
07:52:35,0.256,0.84,9.28,Yawning
07:52:35,0.248,0.811,9.78,Eyes Closed
07:52:35,0.262,0.814,9.78,Yawning
07:52:35,0.277,0.831,9.74,Yawning
07:52:35,0.297,0.842,9.19,Yawning
07:52:35,0.274,0.841,9.74,Yawning
07:52:35,0.267,0.832,10.33,Yawning
07:52:35,0.276,0.813,10.01,Yawning
07:52:35,0.287,0.82,9.96,Yawning
07:52:35,0.277,0.867,10.28,Yawning
07:52:35,0.29,0.845,10.38,Yawning
07:52:35,0.295,0.862,11.15,Yawning
07:52:35,0.28,0.847,10.38,Yawning
07:52:35,0.288,0.869,10.33,Yawning
07:52:35,0.293,0.845,10.06,Yawning
07:52:35,0.28,0.832,10.88,Yawning
07:52:35,0.292,0.864,10.93,Yawning
07:52:35,0.311,0.825,10.38,Yawning
07:52:35,0.29,0.832,10.38,Yawning
07:52:35,0.27,0.813,10.06,Yawning
07:52:35,0.291,0.866,10.33,Yawning
07:52:35,0.291,0.823,10.11,Yawning
07:52:35,0.272,0.862,10.38,Yawning
07:52:35,0.239,0.841,9.78,Eyes Closed
07:52:35,0.129,0.841,11.03,Eyes Closed
07:52:35,0.145,0.827,10.25,Eyes Closed
07:52:35,0.19,0.822,9.65,Eyes Closed
07:52:36,0.231,0.837,9.65,Eyes Closed
07:52:36,0.255,0.848,9.6,Yawning
07:52:36,0.292,0.84,9.88,Yawning
07:52:36,0.273,0.832,9.65,Yawning
07:52:36,0.278,0.837,9.37,Yawning
07:52:36,0.273,0.854,9.93,Yawning
07:52:36,0.271,0.863,9.37,Yawning
07:52:36,0.29,0.858,9.37,Yawning
07:52:36,0.285,0.805,9.65,Yawning
07:52:36,0.282,0.822,9.65,Yawning
07:52:36,0.287,0.856,9.98,Yawning
07:52:36,0.253,0.821,9.37,Yawning
07:52:36,0.279,0.827,9.32,Yawning
07:52:36,0.255,0.831,9.32,Yawning
07:52:36,0.276,0.831,9.09,Yawning
07:52:36,0.274,0.844,8.72,Yawning
07:52:36,0.27,0.854,9.32,Yawning
07:52:36,0.281,0.852,9.6,Yawning
07:52:36,0.285,0.839,9.37,Yawning
07:52:36,0.285,0.854,9.09,Yawning
07:52:36,0.29,0.835,9.37,Yawning
07:52:36,0.284,0.807,9.6,Yawning
07:52:36,0.286,0.83,8.81,Yawning
07:52:36,0.301,0.831,9.37,Yawning
07:52:36,0.274,0.821,9.7,Yawning
07:52:36,0.28,0.835,9.32,Yawning
07:52:36,0.293,0.856,9.6,Yawning
07:52:36,0.285,0.878,8.72,Yawning
07:52:36,0.285,0.833,9.37,Yawning
07:52:36,0.285,0.84,9.05,Yawning
07:52:37,0.291,0.831,9.05,Yawning
07:52:37,0.28,0.85,9.28,Yawning
07:52:37,0.292,0.854,9.28,Yawning
07:52:37,0.298,0.871,9.6,Yawning
07:52:37,0.292,0.826,8.96,Yawning
