Timestamp,EAR,MAR,Status
07:40:56,0.29,0.868,Drowsy / Yawning
07:40:56,0.298,0.862,Drowsy / Yawning
07:40:56,0.3,0.868,Drowsy / Yawning
07:40:56,0.327,0.892,Drowsy / Yawning
07:40:57,0.31,0.895,Drowsy / Yawning
07:40:57,0.313,0.868,Drowsy / Yawning
07:40:57,0.302,0.865,Drowsy / Yawning
07:40:57,0.316,0.876,Drowsy / Yawning
07:40:57,0.319,0.891,Drowsy / Yawning
07:40:57,0.303,0.902,Drowsy / Yawning
07:40:57,0.3,0.914,Drowsy / Yawning
07:40:57,0.309,0.88,Drowsy / Yawning
07:40:57,0.305,0.844,Drowsy / Yawning
07:40:57,0.307,0.845,Drowsy / Yawning
07:40:57,0.312,0.859,Drowsy / Yawning
07:40:57,0.32,0.858,Drowsy / Yawning
07:40:57,0.313,0.885,Drowsy / Yawning
07:40:57,0.315,0.879,Drowsy / Yawning
07:40:57,0.303,0.843,Drowsy / Yawning
07:40:57,0.226,0.867,Drowsy / Yawning
07:40:57,0.221,0.874,Drowsy / Yawning
07:40:57,0.202,0.865,Drowsy / Yawning
07:40:57,0.231,0.874,Drowsy / Yawning
07:40:57,0.273,0.835,Drowsy / Yawning
07:40:57,0.293,0.932,Drowsy / Yawning
07:40:57,0.288,0.847,Drowsy / Yawning
07:40:57,0.309,0.869,Drowsy / Yawning
07:40:57,0.305,0.865,Drowsy / Yawning
07:40:57,0.307,0.841,Drowsy / Yawning
07:40:57,0.31,0.866,Drowsy / Yawning
07:40:57,0.304,0.897,Drowsy / Yawning
07:40:57,0.306,0.881,Drowsy / Yawning
07:40:57,0.325,0.868,Drowsy / Yawning
07:40:58,0.315,0.901,Drowsy / Yawning
07:40:58,0.33,0.858,Drowsy / Yawning
07:40:58,0.319,0.868,Drowsy / Yawning
07:40:58,0.318,0.907,Drowsy / Yawning
07:40:58,0.339,0.882,Drowsy / Yawning
07:40:58,0.315,0.873,Drowsy / Yawning
07:40:58,0.316,0.88,Drowsy / Yawning
07:40:58,0.321,0.889,Drowsy / Yawning
07:40:58,0.318,0.872,Drowsy / Yawning
07:40:58,0.331,0.92,Drowsy / Yawning
07:40:58,0.324,0.937,Drowsy / Yawning
07:40:58,0.321,0.89,Drowsy / Yawning
07:40:58,0.31,0.886,Drowsy / Yawning
07:40:58,0.323,0.908,Drowsy / Yawning
07:40:58,0.31,0.87,Drowsy / Yawning
07:40:58,0.312,0.912,Drowsy / Yawning
07:40:58,0.324,0.883,Drowsy / Yawning
07:40:58,0.317,0.847,Drowsy / Yawning
07:40:58,0.321,0.843,Drowsy / Yawning
07:40:58,0.323,0.87,Drowsy / Yawning
07:40:58,0.319,0.883,Drowsy / Yawning
07:40:58,0.328,0.869,Drowsy / Yawning
07:40:58,0.322,0.883,Drowsy / Yawning
07:40:58,0.314,0.887,Drowsy / Yawning
07:40:58,0.328,0.878,Drowsy / Yawning
07:40:58,0.324,0.86,Drowsy / Yawning
07:40:58,0.318,0.896,Drowsy / Yawning
07:40:58,0.321,0.876,Drowsy / Yawning
07:40:58,0.322,0.87,Drowsy / Yawning
07:40:58,0.314,0.868,Drowsy / Yawning
07:40:58,0.311,0.889,Drowsy / Yawning
07:40:59,0.308,0.847,Drowsy / Yawning
07:40:59,0.322,0.864,Drowsy / Yawning
07:40:59,0.33,0.866,Drowsy / Yawning
07:40:59,0.326,0.865,Drowsy / Yawning
07:40:59,0.326,0.891,Drowsy / Yawning
07:40:59,0.329,0.909,Drowsy / Yawning
07:40:59,0.325,0.854,Drowsy / Yawning
07:40:59,0.321,0.902,Drowsy / Yawning
07:40:59,0.313,0.871,Drowsy / Yawning
07:40:59,0.316,0.863,Drowsy / Yawning
07:40:59,0.319,0.857,Drowsy / Yawning
07:40:59,0.31,0.883,Drowsy / Yawning
07:40:59,0.316,0.834,Drowsy / Yawning
07:40:59,0.326,0.888,Drowsy / Yawning
07:40:59,0.322,0.888,Drowsy / Yawning
07:40:59,0.307,0.897,Drowsy / Yawning
07:40:59,0.315,0.887,Drowsy / Yawning
07:40:59,0.318,0.874,Drowsy / Yawning
07:40:59,0.331,0.846,Drowsy / Yawning
07:40:59,0.33,0.855,Drowsy / Yawning
07:40:59,0.323,0.857,Drowsy / Yawning
07:40:59,0.324,0.876,Drowsy / Yawning
07:40:59,0.327,0.879,Drowsy / Yawning
07:40:59,0.311,0.897,Drowsy / Yawning
07:40:59,0.323,0.904,Drowsy / Yawning
07:40:59,0.31,0.869,Drowsy / Yawning
07:40:59,0.328,0.895,Drowsy / Yawning
07:40:59,0.321,0.876,Drowsy / Yawning
07:40:59,0.327,0.902,Drowsy / Yawning
07:41:00,0.318,0.845,Drowsy / Yawning
07:41:00,0.317,0.892,Drowsy / Yawning
07:41:00,0.326,0.904,Drowsy / Yawning
07:41:00,0.321,0.909,Drowsy / Yawning
07:41:00,0.325,0.892,Drowsy / Yawning
07:41:00,0.322,0.868,Drowsy / Yawning
07:41:00,0.337,0.9,Drowsy / Yawning
07:41:00,0.326,0.916,Drowsy / Yawning
07:41:00,0.319,0.909,Drowsy / Yawning
07:41:00,0.328,0.829,Drowsy / Yawning
07:41:00,0.312,0.928,Drowsy / Yawning
07:41:00,0.304,0.894,Drowsy / Yawning
07:41:00,0.303,0.886,Drowsy / Yawning
07:41:00,0.229,0.83,Drowsy / Yawning
07:41:00,0.2,0.855,Drowsy / Yawning
07:41:00,0.201,0.857,Drowsy / Yawning
07:41:00,0.253,0.858,Drowsy / Yawning
07:41:00,0.246,0.861,Drowsy / Yawning
07:41:00,0.304,0.857,Drowsy / Yawning
07:41:00,0.293,0.845,Drowsy / Yawning
07:41:00,0.294,0.854,Drowsy / Yawning
07:41:00,0.304,0.825,Drowsy / Yawning
07:41:00,0.305,0.848,Drowsy / Yawning
07:41:00,0.303,0.925,Drowsy / Yawning
07:41:00,0.299,0.872,Drowsy / Yawning
07:41:00,0.302,0.858,Drowsy / Yawning
07:41:00,0.291,0.887,Drowsy / Yawning
07:41:00,0.21,0.823,Drowsy / Yawning
07:41:00,0.204,0.917,Drowsy / Yawning
07:41:00,0.198,0.872,Drowsy / Yawning
07:41:00,0.215,0.883,Drowsy / Yawning
07:41:01,0.252,0.878,Drowsy / Yawning
07:41:01,0.256,0.898,Drowsy / Yawning
07:41:01,0.267,0.874,Drowsy / Yawning
07:41:01,0.284,0.844,Drowsy / Yawning
07:41:01,0.293,0.868,Drowsy / Yawning
07:41:01,0.296,0.891,Drowsy / Yawning
07:41:01,0.306,0.88,Drowsy / Yawning
07:41:01,0.307,0.863,Drowsy / Yawning
07:41:01,0.296,0.876,Drowsy / Yawning
07:41:01,0.292,0.847,Drowsy / Yawning
07:41:01,0.298,0.855,Drowsy / Yawning
07:41:01,0.286,0.884,Drowsy / Yawning
07:41:01,0.302,0.889,Drowsy / Yawning
07:41:01,0.3,0.886,Drowsy / Yawning
07:41:01,0.289,0.841,Drowsy / Yawning
07:41:01,0.305,0.868,Drowsy / Yawning
07:41:01,0.295,0.874,Drowsy / Yawning
07:41:01,0.29,0.864,Drowsy / Yawning
07:41:01,0.289,0.902,Drowsy / Yawning
07:41:01,0.292,0.907,Drowsy / Yawning
07:41:01,0.298,0.872,Drowsy / Yawning
07:41:01,0.301,0.932,Drowsy / Yawning
07:41:01,0.303,0.909,Drowsy / Yawning
07:41:01,0.301,0.882,Drowsy / Yawning
07:41:01,0.314,0.929,Drowsy / Yawning
07:41:01,0.303,0.846,Drowsy / Yawning
07:41:01,0.3,0.918,Drowsy / Yawning
07:41:01,0.304,0.902,Drowsy / Yawning
07:41:01,0.303,0.91,Drowsy / Yawning
07:41:01,0.297,0.899,Drowsy / Yawning
07:41:02,0.3,0.879,Drowsy / Yawning
07:41:02,0.297,0.915,Drowsy / Yawning
07:41:02,0.296,0.869,Drowsy / Yawning
07:41:02,0.296,0.816,Drowsy / Yawning
07:41:02,0.305,0.847,Drowsy / Yawning
07:41:02,0.292,0.856,Drowsy / Yawning
07:41:02,0.312,0.871,Drowsy / Yawning
07:41:02,0.3,0.87,Drowsy / Yawning
07:41:02,0.292,0.886,Drowsy / Yawning
07:41:02,0.309,0.909,Drowsy / Yawning
07:41:02,0.304,0.885,Drowsy / Yawning
07:41:02,0.3,0.898,Drowsy / Yawning
07:41:02,0.313,0.88,Drowsy / Yawning
07:41:02,0.3,0.964,Drowsy / Yawning
07:41:02,0.308,0.921,Drowsy / Yawning
07:41:02,0.297,0.895,Drowsy / Yawning
07:41:02,0.281,0.958,Drowsy / Yawning
07:41:02,0.288,0.969,Drowsy / Yawning
07:41:02,0.293,0.924,Drowsy / Yawning
07:41:02,0.292,0.898,Drowsy / Yawning
07:41:02,0.268,0.816,Drowsy / Yawning
07:41:02,0.299,0.881,Drowsy / Yawning
07:41:02,0.289,0.899,Drowsy / Yawning
07:41:02,0.273,0.875,Drowsy / Yawning
07:41:02,0.28,0.849,Drowsy / Yawning
07:41:02,0.294,0.879,Drowsy / Yawning
07:41:02,0.305,0.859,Drowsy / Yawning
07:41:02,0.317,0.845,Drowsy / Yawning
07:41:02,0.295,0.825,Drowsy / Yawning
07:41:02,0.309,0.841,Drowsy / Yawning
07:41:03,0.328,0.837,Drowsy / Yawning
07:41:03,0.301,0.825,Drowsy / Yawning
07:41:03,0.316,0.777,Drowsy / Yawning
07:41:03,0.28,0.788,Drowsy / Yawning
07:41:03,0.264,0.823,Drowsy / Yawning
07:41:03,0.266,0.804,Drowsy / Yawning
07:41:03,0.282,0.789,Drowsy / Yawning
07:41:03,0.279,0.815,Drowsy / Yawning
07:41:03,0.292,0.817,Drowsy / Yawning
07:41:03,0.285,0.829,Drowsy / Yawning
07:41:03,0.284,0.848,Drowsy / Yawning
07:41:03,0.267,0.835,Drowsy / Yawning
07:41:03,0.295,0.818,Drowsy / Yawning
07:41:03,0.301,0.75,Drowsy / Yawning
07:41:03,0.291,0.809,Drowsy / Yawning
07:41:03,0.275,0.768,Drowsy / Yawning
07:41:03,0.282,0.775,Drowsy / Yawning
07:41:03,0.272,0.803,Drowsy / Yawning
07:41:03,0.312,0.806,Drowsy / Yawning
07:41:03,0.284,0.821,Drowsy / Yawning
07:41:03,0.28,0.844,Drowsy / Yawning
07:41:03,0.277,0.834,Drowsy / Yawning
07:41:03,0.258,0.839,Drowsy / Yawning
07:41:03,0.263,0.777,Drowsy / Yawning
07:41:03,0.284,0.858,Drowsy / Yawning
07:41:03,0.271,0.794,Drowsy / Yawning
07:41:03,0.272,0.837,Drowsy / Yawning
07:41:03,0.28,0.806,Drowsy / Yawning
07:41:03,0.269,0.855,Drowsy / Yawning
07:41:04,0.272,0.839,Drowsy / Yawning
07:41:04,0.279,0.893,Drowsy / Yawning
07:41:04,0.272,0.975,Drowsy / Yawning
07:41:04,0.269,0.912,Drowsy / Yawning
07:41:04,0.279,0.958,Drowsy / Yawning
07:41:04,0.263,0.853,Drowsy / Yawning
07:41:04,0.265,0.888,Drowsy / Yawning
07:41:04,0.283,0.929,Drowsy / Yawning
07:41:04,0.274,0.88,Drowsy / Yawning
07:41:04,0.262,0.971,Drowsy / Yawning
07:41:04,0.268,0.9,Drowsy / Yawning
07:41:04,0.273,0.856,Drowsy / Yawning
07:41:04,0.291,0.855,Drowsy / Yawning
07:41:04,0.263,0.814,Drowsy / Yawning
07:41:04,0.273,0.827,Drowsy / Yawning
07:41:04,0.282,0.862,Drowsy / Yawning
07:41:04,0.277,0.849,Drowsy / Yawning
07:41:04,0.274,0.795,Drowsy / Yawning
07:41:04,0.283,0.824,Drowsy / Yawning
07:41:04,0.26,0.808,Drowsy / Yawning
07:41:04,0.273,0.757,Drowsy / Yawning
07:41:04,0.288,0.732,Normal
07:41:04,0.288,0.734,Normal
07:41:04,0.284,0.692,Normal
07:41:04,0.292,0.707,Normal
07:41:04,0.288,0.747,Normal
07:41:04,0.297,0.772,Drowsy / Yawning
07:41:04,0.277,0.708,Normal
07:41:04,0.284,0.676,Normal
07:41:04,0.288,0.678,Normal
07:41:04,0.293,0.628,Normal
07:41:05,0.29,0.59,Normal
07:41:05,0.296,0.623,Normal
07:41:05,0.313,0.603,Normal
07:41:05,0.306,0.649,Normal
07:41:05,0.289,0.64,Normal
07:41:05,0.302,0.655,Normal
07:41:05,0.322,0.601,Normal
07:41:05,0.297,0.629,Normal
07:41:05,0.299,0.646,Normal
07:41:05,0.299,0.609,Normal
07:41:05,0.291,0.726,Normal
07:41:05,0.301,0.624,Normal
07:41:05,0.295,0.641,Normal
07:41:05,0.286,0.633,Normal
07:41:05,0.27,0.642,Normal
07:41:05,0.294,0.609,Normal
07:41:05,0.3,0.649,Normal
07:41:05,0.288,0.673,Normal
07:41:05,0.281,0.668,Normal
07:41:05,0.285,0.649,Normal
07:41:05,0.283,0.673,Normal
07:41:05,0.289,0.664,Normal
07:41:05,0.29,0.693,Normal
07:41:05,0.301,0.72,Normal
07:41:05,0.291,0.634,Normal
07:41:05,0.319,0.655,Normal
07:41:05,0.303,0.632,Normal
07:41:05,0.3,0.626,Normal
07:41:05,0.288,0.667,Normal
07:41:05,0.316,0.668,Normal
07:41:06,0.31,0.677,Normal
07:41:06,0.298,0.647,Normal
07:41:06,0.295,0.685,Normal
07:41:06,0.317,0.71,Normal
07:41:06,0.32,0.653,Normal
07:41:06,0.298,0.683,Normal
07:41:06,0.325,0.679,Normal
07:41:06,0.312,0.701,Normal
07:41:06,0.327,0.723,Normal
07:41:06,0.33,0.698,Normal
07:41:06,0.327,0.717,Normal
07:41:06,0.322,0.735,Normal
07:41:06,0.332,0.664,Normal
07:41:06,0.319,0.735,Normal
07:41:06,0.321,0.671,Normal
07:41:06,0.332,0.671,Normal
07:41:06,0.34,0.709,Normal
07:41:06,0.339,0.757,Drowsy / Yawning
07:41:06,0.364,0.679,Normal
07:41:06,0.356,0.68,Normal
07:41:06,0.366,0.734,Normal
07:41:06,0.346,0.693,Normal
07:41:06,0.335,0.652,Normal
07:41:06,0.331,0.663,Normal
07:41:06,0.361,0.737,Normal
07:41:06,0.364,0.699,Normal
07:41:06,0.352,0.688,Normal
07:41:06,0.354,0.688,Normal
07:41:06,0.36,0.655,Normal
07:41:06,0.354,0.704,Normal
07:41:07,0.321,0.645,Normal
07:41:07,0.361,0.656,Normal
07:41:07,0.356,0.632,Normal
07:41:07,0.369,0.683,Normal
07:41:07,0.35,0.676,Normal
07:41:07,0.354,0.639,Normal
07:41:07,0.335,0.716,Normal
07:41:07,0.329,0.668,Normal
07:41:07,0.341,0.703,Normal
07:41:07,0.348,0.699,Normal
07:41:07,0.353,0.715,Normal
07:41:07,0.345,0.681,Normal
07:41:07,0.372,0.734,Normal
07:41:07,0.37,0.806,Drowsy / Yawning
07:41:07,0.361,0.795,Drowsy / Yawning
07:41:07,0.363,0.81,Drowsy / Yawning
07:41:07,0.352,0.792,Drowsy / Yawning
07:41:07,0.348,0.864,Drowsy / Yawning
07:41:07,0.363,0.833,Drowsy / Yawning
07:41:07,0.361,0.836,Drowsy / Yawning
07:41:07,0.374,0.817,Drowsy / Yawning
07:41:07,0.358,0.816,Drowsy / Yawning
07:41:07,0.362,0.811,Drowsy / Yawning
07:41:07,0.361,0.814,Drowsy / Yawning
07:41:07,0.354,0.778,Drowsy / Yawning
07:41:07,0.366,0.831,Drowsy / Yawning
07:41:07,0.365,0.797,Drowsy / Yawning
07:41:07,0.364,0.864,Drowsy / Yawning
07:41:07,0.374,0.808,Drowsy / Yawning
07:41:07,0.375,0.822,Drowsy / Yawning
07:41:08,0.349,0.819,Drowsy / Yawning
07:41:08,0.369,0.822,Drowsy / Yawning
07:41:08,0.353,0.833,Drowsy / Yawning
07:41:08,0.368,0.814,Drowsy / Yawning
07:41:08,0.377,0.826,Drowsy / Yawning
07:41:08,0.358,0.808,Drowsy / Yawning
07:41:08,0.361,0.817,Drowsy / Yawning
07:41:08,0.36,0.79,Drowsy / Yawning
07:41:08,0.362,0.809,Drowsy / Yawning
07:41:08,0.35,0.797,Drowsy / Yawning
07:41:08,0.356,0.808,Drowsy / Yawning
07:41:08,0.357,0.815,Drowsy / Yawning
07:41:08,0.352,0.816,Drowsy / Yawning
07:41:08,0.361,0.817,Drowsy / Yawning
07:41:08,0.35,0.828,Drowsy / Yawning
07:41:08,0.356,0.8,Drowsy / Yawning
07:41:08,0.346,0.803,Drowsy / Yawning
07:41:08,0.364,0.816,Drowsy / Yawning
07:41:08,0.349,0.811,Drowsy / Yawning
07:41:08,0.356,0.807,Drowsy / Yawning
07:41:08,0.371,0.851,Drowsy / Yawning
07:41:08,0.367,0.795,Drowsy / Yawning
07:41:08,0.358,0.819,Drowsy / Yawning
07:41:08,0.365,0.776,Drowsy / Yawning
07:41:08,0.377,0.802,Drowsy / Yawning
07:41:08,0.37,0.821,Drowsy / Yawning
07:41:08,0.344,0.807,Drowsy / Yawning
07:41:08,0.356,0.79,Drowsy / Yawning
07:41:08,0.366,0.84,Drowsy / Yawning
07:41:08,0.356,0.839,Drowsy / Yawning
07:41:09,0.351,0.82,Drowsy / Yawning
07:41:09,0.361,0.782,Drowsy / Yawning
07:41:09,0.371,0.811,Drowsy / Yawning
07:41:09,0.364,0.802,Drowsy / Yawning
07:41:09,0.363,0.831,Drowsy / Yawning
07:41:09,0.365,0.812,Drowsy / Yawning
07:41:09,0.36,0.818,Drowsy / Yawning
07:41:09,0.367,0.838,Drowsy / Yawning
07:41:09,0.361,0.838,Drowsy / Yawning
07:41:09,0.365,0.794,Drowsy / Yawning
07:41:09,0.37,0.803,Drowsy / Yawning
07:41:09,0.361,0.822,Drowsy / Yawning
07:41:09,0.36,0.788,Drowsy / Yawning
07:41:09,0.352,0.835,Drowsy / Yawning
07:41:09,0.332,0.803,Drowsy / Yawning
07:41:09,0.326,0.81,Drowsy / Yawning
07:41:09,0.327,0.832,Drowsy / Yawning
07:41:09,0.311,0.816,Drowsy / Yawning
07:41:09,0.336,0.816,Drowsy / Yawning
07:41:09,0.341,0.824,Drowsy / Yawning
07:41:09,0.317,0.817,Drowsy / Yawning
07:41:09,0.333,0.808,Drowsy / Yawning
07:41:10,0.346,0.814,Drowsy / Yawning
07:41:10,0.331,0.753,Drowsy / Yawning
07:41:10,0.338,0.829,Drowsy / Yawning
07:41:10,0.322,0.79,Drowsy / Yawning
07:41:10,0.345,0.79,Drowsy / Yawning
07:41:10,0.34,0.82,Drowsy / Yawning
07:41:10,0.32,0.809,Drowsy / Yawning
07:41:10,0.329,0.823,Drowsy / Yawning
07:41:10,0.348,0.808,Drowsy / Yawning
07:41:10,0.324,0.824,Drowsy / Yawning
07:41:10,0.343,0.814,Drowsy / Yawning
07:41:10,0.34,0.836,Drowsy / Yawning
07:41:10,0.344,0.793,Drowsy / Yawning
07:41:10,0.346,0.833,Drowsy / Yawning
07:41:10,0.323,0.786,Drowsy / Yawning
07:41:10,0.345,0.809,Drowsy / Yawning
07:41:10,0.316,0.852,Drowsy / Yawning
07:41:10,0.333,0.768,Drowsy / Yawning
07:41:10,0.333,0.844,Drowsy / Yawning
07:41:10,0.343,0.839,Drowsy / Yawning
07:41:10,0.341,0.823,Drowsy / Yawning
07:41:10,0.339,0.825,Drowsy / Yawning
07:41:10,0.338,0.848,Drowsy / Yawning
07:41:10,0.337,0.802,Drowsy / Yawning
07:41:10,0.34,0.849,Drowsy / Yawning
07:41:10,0.339,0.846,Drowsy / Yawning
07:41:11,0.331,0.842,Drowsy / Yawning
07:41:11,0.328,0.859,Drowsy / Yawning
07:41:11,0.321,0.862,Drowsy / Yawning
07:41:11,0.309,0.859,Drowsy / Yawning
07:41:11,0.298,0.799,Drowsy / Yawning
07:41:11,0.229,0.768,Drowsy / Yawning
07:41:11,0.129,0.763,Drowsy / Yawning
07:41:11,0.157,0.785,Drowsy / Yawning
07:41:11,0.219,0.788,Drowsy / Yawning
07:41:11,0.245,0.761,Drowsy / Yawning
07:41:11,0.272,0.8,Drowsy / Yawning
07:41:11,0.281,0.729,Normal
07:41:11,0.294,0.86,Drowsy / Yawning
07:41:11,0.307,0.821,Drowsy / Yawning
07:41:11,0.321,0.829,Drowsy / Yawning
07:41:11,0.341,0.87,Drowsy / Yawning
07:41:11,0.329,0.901,Drowsy / Yawning
07:41:11,0.336,0.905,Drowsy / Yawning
07:41:11,0.331,0.926,Drowsy / Yawning
07:41:11,0.336,0.906,Drowsy / Yawning
07:41:11,0.336,0.894,Drowsy / Yawning
07:41:11,0.331,0.929,Drowsy / Yawning
07:41:11,0.342,0.888,Drowsy / Yawning
07:41:11,0.332,0.913,Drowsy / Yawning
07:41:11,0.31,0.875,Drowsy / Yawning
07:41:11,0.314,0.927,Drowsy / Yawning
07:41:11,0.321,0.881,Drowsy / Yawning
07:41:11,0.316,0.861,Drowsy / Yawning
07:41:11,0.33,0.87,Drowsy / Yawning
07:41:12,0.312,0.857,Drowsy / Yawning
07:41:12,0.304,0.87,Drowsy / Yawning
07:41:12,0.305,0.852,Drowsy / Yawning
07:41:12,0.309,0.926,Drowsy / Yawning
07:41:12,0.294,0.893,Drowsy / Yawning
07:41:12,0.294,0.883,Drowsy / Yawning
07:41:12,0.303,0.91,Drowsy / Yawning
07:41:12,0.306,0.892,Drowsy / Yawning
07:41:12,0.305,0.89,Drowsy / Yawning
07:41:12,0.32,0.893,Drowsy / Yawning
07:41:12,0.307,0.947,Drowsy / Yawning
07:41:12,0.305,0.941,Drowsy / Yawning
07:41:12,0.302,0.91,Drowsy / Yawning
07:41:12,0.302,0.916,Drowsy / Yawning
07:41:12,0.309,0.881,Drowsy / Yawning
07:41:12,0.31,0.911,Drowsy / Yawning
07:41:12,0.316,0.899,Drowsy / Yawning
07:41:12,0.304,0.873,Drowsy / Yawning
07:41:12,0.312,0.906,Drowsy / Yawning
07:41:12,0.306,0.951,Drowsy / Yawning
07:41:12,0.328,0.919,Drowsy / Yawning
07:41:12,0.318,0.925,Drowsy / Yawning
07:41:12,0.33,0.977,Drowsy / Yawning
07:41:12,0.336,0.843,Drowsy / Yawning
07:41:12,0.331,0.873,Drowsy / Yawning
07:41:12,0.317,0.868,Drowsy / Yawning
07:41:12,0.32,0.87,Drowsy / Yawning
07:41:12,0.322,0.825,Drowsy / Yawning
07:41:12,0.322,0.94,Drowsy / Yawning
07:41:12,0.332,0.937,Drowsy / Yawning
07:41:12,0.349,0.898,Drowsy / Yawning
07:41:13,0.332,0.99,Drowsy / Yawning
07:41:13,0.326,1.097,Drowsy / Yawning
07:41:13,0.316,1.098,Drowsy / Yawning
07:41:13,0.337,1.093,Drowsy / Yawning
07:41:13,0.341,1.049,Drowsy / Yawning
07:41:13,0.337,1.046,Drowsy / Yawning
07:41:13,0.323,1.029,Drowsy / Yawning
07:41:13,0.346,0.968,Drowsy / Yawning
07:41:13,0.349,1.009,Drowsy / Yawning
07:41:13,0.342,1.002,Drowsy / Yawning
07:41:13,0.358,1.029,Drowsy / Yawning
07:41:13,0.342,1.038,Drowsy / Yawning
07:41:13,0.338,1.037,Drowsy / Yawning
07:41:13,0.342,0.899,Drowsy / Yawning
07:41:13,0.333,1.039,Drowsy / Yawning
07:41:13,0.339,1.028,Drowsy / Yawning
07:41:13,0.335,0.935,Drowsy / Yawning
07:41:13,0.337,0.958,Drowsy / Yawning
07:41:13,0.335,0.94,Drowsy / Yawning
07:41:13,0.348,1.021,Drowsy / Yawning
07:41:13,0.341,0.915,Drowsy / Yawning
07:41:13,0.336,0.954,Drowsy / Yawning
07:41:13,0.328,1.033,Drowsy / Yawning
07:41:13,0.321,0.885,Drowsy / Yawning
07:41:13,0.339,0.978,Drowsy / Yawning
07:41:13,0.328,0.962,Drowsy / Yawning
07:41:13,0.334,0.958,Drowsy / Yawning
07:41:13,0.337,1.021,Drowsy / Yawning
07:41:13,0.334,0.985,Drowsy / Yawning
07:41:13,0.343,0.969,Drowsy / Yawning
07:41:14,0.328,0.981,Drowsy / Yawning
07:41:14,0.345,0.959,Drowsy / Yawning
07:41:14,0.34,0.934,Drowsy / Yawning
07:41:14,0.342,0.875,Drowsy / Yawning
07:41:14,0.351,0.912,Drowsy / Yawning
07:41:14,0.326,0.931,Drowsy / Yawning
07:41:14,0.343,1.022,Drowsy / Yawning
07:41:14,0.344,0.982,Drowsy / Yawning
07:41:14,0.342,0.988,Drowsy / Yawning
07:41:14,0.344,0.983,Drowsy / Yawning
07:41:14,0.316,0.939,Drowsy / Yawning
07:41:14,0.325,0.963,Drowsy / Yawning
07:41:14,0.33,0.945,Drowsy / Yawning
07:41:14,0.322,0.884,Drowsy / Yawning
07:41:14,0.331,0.935,Drowsy / Yawning
07:41:14,0.319,1.018,Drowsy / Yawning
07:41:14,0.318,0.889,Drowsy / Yawning
07:41:14,0.312,0.957,Drowsy / Yawning
07:41:14,0.318,0.956,Drowsy / Yawning
07:41:14,0.308,0.889,Drowsy / Yawning
07:41:14,0.324,0.97,Drowsy / Yawning
07:41:14,0.29,0.919,Drowsy / Yawning
07:41:14,0.28,1.012,Drowsy / Yawning
07:41:14,0.304,0.946,Drowsy / Yawning
07:41:14,0.312,0.889,Drowsy / Yawning
07:41:14,0.3,0.933,Drowsy / Yawning
07:41:14,0.301,0.868,Drowsy / Yawning
07:41:14,0.305,0.869,Drowsy / Yawning
07:41:14,0.306,0.907,Drowsy / Yawning
07:41:14,0.312,0.896,Drowsy / Yawning
07:41:15,0.319,0.909,Drowsy / Yawning
07:41:15,0.312,0.901,Drowsy / Yawning
07:41:15,0.322,0.866,Drowsy / Yawning
07:41:15,0.308,0.917,Drowsy / Yawning
07:41:15,0.324,0.941,Drowsy / Yawning
07:41:15,0.317,0.93,Drowsy / Yawning
07:41:15,0.314,0.899,Drowsy / Yawning
07:41:15,0.309,0.905,Drowsy / Yawning
07:41:15,0.308,0.886,Drowsy / Yawning
07:41:15,0.279,0.928,Drowsy / Yawning
07:41:15,0.307,0.887,Drowsy / Yawning
07:41:15,0.283,0.906,Drowsy / Yawning
07:41:15,0.294,0.894,Drowsy / Yawning
07:41:15,0.27,0.877,Drowsy / Yawning
07:41:15,0.307,0.893,Drowsy / Yawning
07:41:15,0.276,0.943,Drowsy / Yawning
07:41:15,0.29,0.863,Drowsy / Yawning
07:41:15,0.294,0.96,Drowsy / Yawning
07:41:15,0.299,0.888,Drowsy / Yawning
07:41:15,0.293,0.962,Drowsy / Yawning
07:41:15,0.282,0.909,Drowsy / Yawning
07:41:15,0.278,0.891,Drowsy / Yawning
07:41:15,0.277,0.896,Drowsy / Yawning
07:41:15,0.279,0.865,Drowsy / Yawning
07:41:15,0.293,0.904,Drowsy / Yawning
07:41:15,0.304,0.942,Drowsy / Yawning
07:41:15,0.297,0.891,Drowsy / Yawning
07:41:15,0.307,0.889,Drowsy / Yawning
07:41:15,0.292,0.937,Drowsy / Yawning
07:41:15,0.3,0.894,Drowsy / Yawning
07:41:16,0.299,0.924,Drowsy / Yawning
07:41:16,0.3,0.895,Drowsy / Yawning
07:41:16,0.311,0.876,Drowsy / Yawning
07:41:16,0.294,0.869,Drowsy / Yawning
07:41:16,0.306,0.906,Drowsy / Yawning
07:41:16,0.283,0.881,Drowsy / Yawning
07:41:16,0.224,0.906,Drowsy / Yawning
07:41:16,0.23,0.896,Drowsy / Yawning
07:41:16,0.248,0.871,Drowsy / Yawning
07:41:16,0.255,0.905,Drowsy / Yawning
07:41:16,0.25,0.918,Drowsy / Yawning
07:41:16,0.264,0.873,Drowsy / Yawning
07:41:16,0.278,0.867,Drowsy / Yawning
07:41:16,0.277,0.885,Drowsy / Yawning
07:41:16,0.288,0.866,Drowsy / Yawning
07:41:16,0.295,0.866,Drowsy / Yawning
07:41:16,0.275,0.891,Drowsy / Yawning
07:41:16,0.286,0.85,Drowsy / Yawning
07:41:16,0.29,0.838,Drowsy / Yawning
07:41:16,0.277,0.837,Drowsy / Yawning
